,Month,Hour,WBT,RH,DBT,SR_N,SR_S,SR_E,SR_W,SR_NE,SR_SE,SR_NW,SR_SW,SRP_N,SRP_S,SRP_E,SRP_W,SRP_NE,SRP_SE,SRP_NW,SRP_SW,SR_REC,SPT_BCMi,SPT_FwoKMi,SPT_FwKMi,SPT_SCMi,SPT_BC,SPT_FwoK,SPT_FwK,SPT_SC,SPT_BCMa,SPT_FwoKMa,SPT_FwKMa,SPT_SCMa,ToDP,SP_l250,SP_g250
0,1,0,-3.0,87.92500000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
1,1,1,-3.0,88.46,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
2,1,2,-4.0,88.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
3,1,3,-4.0,88.44,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
4,1,4,-4.0,88.505,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
5,1,5,-4.0,88.535,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
6,1,6,-4.0,88.075,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
7,1,7,-4.0,85.58000000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
8,1,8,-4.0,82.045,0.0,0.0,122.455,177.24,0.0,41.73,216.005,0.0,0.0,0.0,14.096350869114769,20.40290088638195,0.0,4.803729711062507,24.86531598940946,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
9,1,9,-3.0,78.14,0.0,0.0,279.315,271.89,0.0,0.0,390.55999999999995,0.0,0.0,0.0,32.1532174513641,31.29849199953954,0.0,0.0,44.95913433866697,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
10,1,10,-3.0,74.725,1.0,0.0,356.74,216.575,0.0,0.0,409.71000000000004,0.0,97.055,0.0,41.065960630827675,24.930931276620235,0.0,0.0,47.163577759871075,0.0,11.172441579371474,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
11,1,11,-3.0,72.50999999999999,1.0,0.0,378.05,114.005,0.0,0.0,350.28999999999996,0.0,185.28,0.0,43.519051456198916,13.123633014849776,0.0,0.0,40.32347185449522,0.0,21.32842177967077,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
12,1,12,-3.0,72.46000000000001,2.0,0.0,413.425,5.305,0.0,0.0,299.75,0.0,281.53999999999996,0.0,47.59122827213076,0.61068262921607,0.0,0.0,34.505583055139866,0.0,32.40934730056406,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
13,1,13,-2.0,71.82499999999999,2.0,0.0,383.805,98.065,0.0,0.0,339.34000000000003,0.0,202.765,0.0,44.181535627949806,11.288707263727407,0.0,0.0,39.06296765281455,0.0,23.341199493496028,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
14,1,14,-2.0,74.33500000000001,2.0,0.0,374.87,208.925,0.0,0.0,412.29,0.0,117.64500000000001,0.0,43.15298722228617,24.05030505352826,0.0,0.0,47.46057327040405,0.0,13.542649936687003,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
15,1,15,-1.0,80.49,1.0,0.0,272.04,245.765,0.0,0.0,366.63,0.0,16.619999999999997,0.0,31.315759180384482,28.2911246690457,0.0,0.0,42.2044434212041,0.0,1.9132036376194312,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
16,1,16,-2.0,83.46000000000001,0.0,0.0,84.685,116.31,0.0,21.695,141.925,0.0,0.0,0.0,9.748474732358696,13.388972027167032,0.0,2.497409922873259,16.337630942788074,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
17,1,17,-2.9,83.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
18,1,18,-3.0,84.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
19,1,19,-3.0,85.32499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
20,1,20,-3.0,86.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
21,1,21,-3.0,86.82,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
22,1,22,-3.0,87.035,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
23,1,23,-3.0,87.285,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
24,2,0,-3.0,88.42,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
25,2,1,-3.0,88.68,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
26,2,2,-3.0,88.97999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
27,2,3,-3.0,88.78999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
28,2,4,-3.0,89.015,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
29,2,5,-3.0,88.83,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
30,2,6,-3.0,87.32,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
31,2,7,-3.0,84.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,1.63,10.87,10.87
32,2,8,-2.0,81.555,0.0,0.0,189.38,342.655,0.0,106.265,376.225,0.0,0.0,0.0,21.800391389432484,39.44457234948774,0.0,12.232646483250834,43.30896742258547,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
33,2,9,-2.0,76.65,1.0,0.0,330.06500000000005,399.385,0.0,34.185,519.3900000000001,0.0,0.0,0.0,37.99528030390238,45.97502014504432,0.0,3.935190514561989,59.789340393691724,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
34,2,10,-2.0,73.555,2.0,0.0,409.04,297.475,0.0,0.0,498.62,0.0,72.56,0.0,47.08645101876367,34.24369747899159,0.0,0.0,57.39841141936226,0.0,8.352710947392655,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
35,2,11,-2.0,71.31,2.0,0.0,404.695,151.64499999999998,0.0,0.0,393.775,0.0,177.065,0.0,46.58627834695522,17.45654426154023,0.0,0.0,45.32922758144353,0.0,20.38275584206285,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
36,2,12,-2.0,70.62,3.0,0.0,415.22,21.775,0.0,0.0,309.41499999999996,0.0,277.965,0.0,47.79785886957522,2.5066190859905606,0.0,0.0,35.61816507424888,0.0,31.997812823759634,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
37,2,13,-1.0,71.07499999999999,3.0,0.0,434.545,116.515,0.0,0.0,388.03,0.0,226.225,0.0,50.02244733509842,13.412570507655117,0.0,0.0,44.667894555082306,0.0,26.041786577644757,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
38,2,14,-1.0,73.36,3.0,0.0,418.13,256.075,0.0,0.0,476.70500000000004,0.0,112.87,0.0,48.13284217796708,29.47795556578796,0.0,0.0,54.87567629791643,0.0,12.992978013123057,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
39,2,15,-1.0,78.495,2.0,0.0,327.45500000000004,332.48,0.0,0.0,468.03499999999997,0.0,0.0,0.0,37.694831357200414,38.273281915505926,0.0,0.0,53.877633245078854,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
40,2,16,0.0,84.85,1.0,0.0,171.195,270.955,0.0,68.82,308.365,0.0,0.0,0.0,19.707033498330837,31.190859905606075,0.0,7.9221825716588,35.49729480833429,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
41,2,17,-1.0,85.92500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
42,2,18,-1.0,86.38499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
43,2,19,-2.0,87.13499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
44,2,20,-2.0,87.64500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
45,2,21,-2.0,88.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
46,2,22,-2.0,88.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
47,2,23,-2.0,88.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,68,61,56,73,71,66,62,75,75,71,68,78,8.54,10.87,10.87
48,3,0,0.0,94.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
49,3,1,0.0,94.46000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
50,3,2,0.0,94.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
51,3,3,0.0,94.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
52,3,4,0.0,94.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
53,3,5,0.0,93.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
54,3,6,0.0,91.61500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
55,3,7,0.0,87.1,2.0,0.0,42.72,241.94,0.0,135.405,204.69,0.0,0.0,0.0,4.917693104639116,27.85081155749971,0.0,15.587084148727985,23.5627949810061,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,1.63,10.87,10.87
56,3,8,0.0,79.71,3.0,0.0,137.91000000000003,360.855,0.0,155.685,350.065,0.0,0.0,0.0,15.875446068838496,41.53965695867388,0.0,17.92160699896397,40.29757108322781,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
57,3,9,0.0,72.88499999999999,4.0,0.0,228.29500000000002,344.94,0.0,79.30000000000001,399.53499999999997,0.0,0.0,0.0,26.280073673304937,39.70760907102567,0.0,9.128582940025325,45.99228732588926,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
58,3,10,0.0,68.58500000000001,5.0,0.0,285.56,253.055,0.0,0.0,384.45000000000005,0.0,16.869999999999997,0.0,32.872107747208474,29.130309658109816,0.0,0.0,44.25578450558305,0.0,1.941982272360999,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
59,3,11,0.0,66.31,6.0,0.0,303.975,128.16500000000002,0.0,0.0,306.125,0.0,123.685,0.0,34.99194198227235,14.753654886612178,0.0,0.0,35.23943824104984,0.0,14.237941752043282,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
60,3,12,0.0,64.96000000000001,7.0,0.0,306.225,6.1,0.0,0.0,222.4,0.0,209.82,0.0,35.25094969494647,0.7021986876942556,0.0,0.0,25.601473466098767,0.0,24.15333256590307,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
61,3,13,0.0,65.68,7.0,0.0,314.09000000000003,113.145,0.0,0.0,306.40999999999997,0.0,141.055,0.0,36.156325543916196,13.024634511338782,0.0,0.0,35.272245884655234,0.0,16.23748129388742,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
62,3,14,1.0,68.035,7.0,0.0,276.145,217.005,0.0,0.0,349.975,0.0,25.950000000000003,0.0,31.788304362841025,24.980430528375734,0.0,0.0,40.28721077472085,0.0,2.9872222861747435,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
63,3,15,1.0,72.2,6.0,0.0,197.935,274.435,0.0,47.565,337.96500000000003,0.0,0.0,0.0,22.785196270288935,31.5914585012087,0.0,5.4754230459307,38.90468516173593,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
64,3,16,1.0,79.39,5.0,0.0,125.125,281.6,0.0,116.29,287.4,0.0,0.0,0.0,14.403706688154713,32.41625417290203,0.0,13.386669736387706,33.083918498906414,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
65,3,17,1.0,88.0,4.0,0.0,34.004999999999995,154.675,0.0,84.37,135.445,0.0,0.0,0.0,3.9144698975480603,17.805341314608036,0.0,9.712213652584321,15.591688730286634,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
66,3,18,1.0,90.41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
67,3,19,1.0,91.53,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
68,3,20,0.0,93.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
69,3,21,0.0,93.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
70,3,22,0.0,94.685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
71,3,23,0.0,95.345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,70,64,60,75,73,68,65,77,77,73,70,80,8.54,10.87,10.87
72,4,0,4.0,99.49000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
73,4,1,4.0,99.975,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
74,4,2,4.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
75,4,3,4.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
76,4,4,4.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
77,4,5,4.0,98.93,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
78,4,6,4.0,92.995,6.0,14.215,0.0,148.04000000000002,0.0,116.01,92.765,0.0,0.0,1.6363531714055486,0.0,17.04155634856682,0.0,13.35443766547715,10.67860020720617,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
79,4,7,4.0,84.53999999999999,8.0,0.0,5.175000000000001,327.765,0.0,221.82,241.55,0.0,0.0,0.0,0.5957177391504547,37.730516864279956,0.0,25.53470703349833,27.805916887302864,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
80,4,8,4.0,74.89,10.0,0.0,88.57499999999999,376.645,0.0,205.72500000000002,334.81,0.0,0.0,0.0,10.196270288937493,43.357315528951304,0.0,23.68193852883619,38.54149879129734,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
81,4,9,4.0,68.92500000000001,11.0,0.0,187.95999999999998,395.305,0.0,143.51999999999998,413.475,0.0,0.0,0.0,21.63692874410038,45.50535282606193,0.0,16.521238632439278,47.596983999079086,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
82,4,10,4.6,64.42,12.0,0.0,249.07999999999998,272.57000000000005,0.0,6.905,365.95,0.0,0.0,0.0,28.67272936571889,31.37676988603661,0.0,0.7948658915621043,42.12616553470703,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
83,4,11,5.0,61.535,13.0,0.0,253.715,122.525,0.0,0.0,265.26,0.0,93.255,0.0,29.206285253827556,14.104408886842407,0.0,0.0,30.535282606193164,0.0,10.735006331299644,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
84,4,12,5.0,60.99,13.0,0.0,253.495,5.675,0.0,0.0,186.125,0.0,170.765,0.0,29.180960055254978,0.6532750086335903,0.0,0.0,21.42569356509727,0.0,19.65753424657534,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
85,4,13,5.0,60.76,13.649999999999999,0.0,237.585,136.56,0.0,0.0,268.905,0.0,74.53,0.0,27.349487740301598,15.720041441234027,0.0,0.0,30.95487510072522,0.0,8.579486589156211,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
86,4,14,5.0,61.93,13.0,0.0,211.265,261.44,0.0,14.85,334.75,0.0,0.0,0.0,24.319673074709335,30.095545067342005,0.0,1.7094509036491308,38.534591918959364,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
87,4,15,6.0,65.57,13.0,0.0,136.945,315.54,0.0,118.30000000000001,328.235,0.0,0.0,0.0,15.764360538736042,36.323241625417296,0.0,13.61804995970991,37.78462069759411,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
88,4,16,6.0,71.76,12.0,0.0,64.46000000000001,327.66,0.0,183.14999999999998,282.015,0.0,0.0,0.0,7.420283181765857,37.718429837688504,0.0,21.083227811672614,32.46402670657304,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
89,4,17,7.0,82.78999999999999,11.0,0.0,0.0,237.29500000000002,0.0,160.71499999999997,172.8,0.0,0.0,0.0,0.0,27.316104524001382,0.0,18.500633129964314,19.891792333371704,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
90,4,18,6.0,90.315,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
91,4,19,6.0,92.91,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
92,4,20,6.0,94.96000000000001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
93,4,21,5.0,96.47999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
94,4,22,5.0,97.65,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
95,4,23,5.0,98.49000000000001,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,8.54,10.87,10.87
96,5,0,11.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094048578335443,71,65,61,75,74,69,66,77,78,73,71,80,1.63,10.87,10.87
